,wet-proofing,dry-proofing
Intercept,-3.319428452244022,-3.924176311666148
worry,1.8061222962303003,1.6094508659203886
perc_damage,0.20141626075920663,0.21226132304988202
Perc_probability,-0.22466348937404146,0.7888102580370645
flood_experience,-0.49555178135627476,0.026211084876323627
self_efficacy,1.3856966614697006,1.9305521735742683
resp_efficacy,0.8033603652964337,0.6802738874870592
perc_cost,-1.2925792638238152,-0.6493859171729032
done_other,0.15464219737225465,-0.8885186615253271
